Time,API Key Name,Model,Reasoning Effort,Inbound Endpoint,IP Address,Type,Billing Mode,Input Tokens,Output Tokens,Cache Read Tokens,Cache Creation Tokens,Rate Multiplier,Billed Cost,Original Cost,First Token (ms),Duration (ms)
2026-07-13T11:38:54.485749+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,48990,84,39680,0,0.1,0.026731,0.26731,5137,6842
2026-07-13T11:38:52.781874+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,25268,109,0,0,0.1,0.012961,0.12961,5280,5282
2026-07-13T11:38:50.982946+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,16544,84,0,0,0.1,0.008524,0.08524,3127,3981
2026-07-13T11:38:47.461402+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,932,593,243200,0,0.1,0.014405,0.14405,4816,15938
2026-07-13T11:38:45.824031+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,2063,948,85760,0,0.1,0.0081635,0.081635,10767,24284
2026-07-13T11:38:45.591202+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,18841,66,4864,0,0.1,0.0098617,0.098617,5344,6366
2026-07-13T11:38:45.590562+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,16220,236,0,0,0.1,0.008818,0.08818,3768,6399
2026-07-13T11:38:37.605078+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,16192,104,0,0,0.1,0.008408,0.08408,6555,6601
2026-07-13T11:38:37.377516+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,16247,47,4864,0,0.1,0.0085077,0.085077,2810,5029
2026-07-13T11:38:30.946638+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,92769,37,0,0,0.1,0.0464955,0.464955,4112,4907
2026-07-13T11:38:29.468924+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,16029,194,0,0,0.1,0.0085965,0.085965,5341,5918
2026-07-13T11:38:29.28166+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,20805,174,0,0,0.1,0.0109245,0.109245,4930,5482
2026-07-13T11:38:26.649862+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,859,57,243200,0,0.1,0.0127605,0.127605,3421,4894
2026-07-13T11:38:23.509209+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,92705,34,0,0,0.1,0.0464545,0.464545,5392,6311
2026-07-13T11:38:22.362699+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,11961,179,4864,0,0.1,0.0067607,0.067607,4987,6114
2026-07-13T11:38:22.167768+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,12088,69,0,0,0.1,0.006251,0.06251,1656,3194
2026-07-13T11:38:19.20586+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,86803,87,0,0,0.1,0.0436625,0.436625,4014,5681
2026-07-13T11:38:19.161235+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,731,110,243200,0,0.1,0.0128555,0.128555,6366,8694
2026-07-13T11:38:17.536184+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,11996,94,0,0,0.1,0.00628,0.0628,3068,3778
2026-07-13T11:38:14.85288+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,92404,223,0,0,0.1,0.046871,0.46871,3984,8146
2026-07-13T11:38:11.966128+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,9402,105,0,0,0.1,0.005016,0.05016,5531,5799
2026-07-13T11:38:11.129468+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,86663,101,0,0,0.1,0.0436345,0.436345,3402,5217
2026-07-13T11:38:04.476212+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,3259,233,88832,0,0.1,0.0067701,0.067701,3890,8206
2026-07-13T11:38:03.702395+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,18107,538,68352,0,0.1,0.0140851,0.140851,7506,25227
2026-07-13T11:37:48.083908+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,91876,42,0,0,0.1,0.046064,0.46064,3839,4956
2026-07-13T11:37:40.22189+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,2939,84,87808,0,0.1,0.0061119,0.061119,3618,5180
2026-07-13T11:37:36.358301+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,55345,83,29440,0,0.1,0.0293935,0.293935,6013,7258
2026-07-13T11:37:27.209203+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,12140,97,72448,0,0.1,0.0099834,0.099834,3787,5514
2026-07-13T11:37:19.541117+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,8754,266,75520,0,0.1,0.008951,0.08951,7180,9063
2026-07-13T11:37:08.586642+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,78972,122,0,0,0.1,0.039852,0.39852,7108,7606
2026-07-13T11:36:57.922062+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,76541,86,0,0,0.1,0.0385285,0.385285,4040,5814
2026-07-13T11:36:49.791731+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,12265,101,62208,0,0.1,0.0095459,0.095459,3410,5242
2026-07-13T11:36:47.66072+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,90696,33,0,0,0.1,0.045447,0.45447,5134,6370
2026-07-13T11:36:42.205127+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,5003,746,69376,0,0.1,0.0082083,0.082083,10812,19059
2026-07-13T11:36:38.851733+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,90515,78,0,0,0.1,0.0454915,0.454915,4859,8597
2026-07-13T11:36:38.369337+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,493,141,243200,0,0.1,0.0128295,0.128295,4532,10204
2026-07-13T11:36:22.741657+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,1289,212,242176,0,0.1,0.0133893,0.133893,5862,9356
2026-07-13T11:36:20.66829+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,39060,84,34560,0,0.1,0.02151,0.2151,4694,9083
2026-07-13T11:36:09.529051+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,70097,616,2816,0,0.1,0.0370373,0.370373,15251,26305
2026-07-13T11:35:40.630135+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,4448,152,68352,0,0.1,0.0060976,0.060976,7832,8484
2026-07-13T11:35:30.103666+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,43234,507,26368,0,0.1,0.0244564,0.244564,10376,17768
2026-07-13T11:35:21.564725+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,1076,143,242176,0,0.1,0.0130758,0.130758,10609,14917
2026-07-13T11:35:10.385405+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,69375,279,0,0,0.1,0.0355245,0.355245,7986,9571
2026-07-13T11:35:03.415069+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,764,277,242176,0,0.1,0.0133218,0.133218,8947,9225
2026-07-13T11:34:58.623165+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,68709,98,0,0,0.1,0.0346485,0.346485,3351,5405
2026-07-13T11:34:58.001883+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,90464,33,0,0,0.1,0.045331,0.45331,4086,4752
2026-07-13T11:34:51.054227+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,61278,98,2816,0,0.1,0.0310738,0.310738,4586,5020
2026-07-13T11:34:50.690442+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,2378,84,87808,0,0.1,0.0058314,0.058314,7980,8464
2026-07-13T11:34:44.175271+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,5768,113,57088,0,0.1,0.0060774,0.060774,3153,5242
2026-07-13T11:34:36.430957+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,30633,282,29440,0,0.1,0.0176345,0.176345,5681,7760
2026-07-13T11:34:26.085933+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,57924,69,0,0,0.1,0.029169,0.29169,3465,4770
2026-07-13T11:34:19.213669+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,56068,175,0,0,0.1,0.028559,0.28559,4955,8831
2026-07-13T11:34:08.150544+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,49100,145,2816,0,0.1,0.0251258,0.251258,4296,5288
2026-07-13T11:34:00.917632+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,44558,162,2816,0,0.1,0.0229058,0.229058,5178,6939
2026-07-13T11:33:52.184207+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,10406,119,36608,0,0.1,0.0073904,0.073904,3828,5143
2026-07-13T11:33:51.571635+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,1550,141,241152,0,0.1,0.0132556,0.132556,5329,7994
2026-07-13T11:33:45.344325+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,44636,132,0,0,0.1,0.022714,0.22714,4584,5657
2026-07-13T11:33:40.32012+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,995,1053,241152,0,0.1,0.0157141,0.157141,6531,25314
2026-07-13T11:33:37.815038+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,37039,120,2816,0,0.1,0.0190203,0.190203,4854,6965
2026-07-13T11:33:28.892019+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,39418,92,0,0,0.1,0.019985,0.19985,5827,8626
2026-07-13T11:33:12.326706+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,941,752,241152,0,0.1,0.0147841,0.147841,4239,20902
2026-07-13T11:33:11.589462+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,4497,227,34560,0,0.1,0.0046575,0.046575,5131,10473
2026-07-13T11:32:59.102582+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,37559,85,0,0,0.1,0.0190345,0.190345,3383,4859
2026-07-13T11:32:50.369744+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,37204,301,0,0,0.1,0.019505,0.19505,4500,7918
2026-07-13T11:32:40.169653+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,90135,33,0,0,0.1,0.0451665,0.451665,5606,5608
2026-07-13T11:32:40.168502+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,32672,168,2816,0,0.1,0.0169808,0.169808,12051,12733
2026-07-13T11:32:25.768215+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,32408,166,2816,0,0.1,0.0168428,0.168428,10387,11605
2026-07-13T11:32:23.254666+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,84253,89,4864,0,0.1,0.0426367,0.426367,3163,8500
2026-07-13T11:32:12.858802+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,88727,122,0,0,0.1,0.0447295,0.447295,5171,6487
2026-07-13T11:32:11.42899+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,32245,297,2816,0,0.1,0.0171543,0.171543,7888,12792
2026-07-13T11:32:03.718235+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,83401,286,4864,0,0.1,0.0428017,0.428017,4883,10034
2026-07-13T11:31:57.043852+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,30403,207,0,0,0.1,0.0158225,0.158225,5821,6779
2026-07-13T11:31:51.305319+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,87688,259,0,0,0.1,0.044621,0.44621,17086,23673
2026-07-13T11:31:48.232253+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,30289,72,0,0,0.1,0.0153605,0.153605,7140,7208
2026-07-13T11:31:38.964478+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,2567,104,25344,0,0.1,0.0028627,0.028627,11001,12761
2026-07-13T11:31:38.086891+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,425,321,241152,0,0.1,0.0132331,0.132331,10249,14308
2026-07-13T11:31:25.830522+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,11607,53,75520,0,0.1,0.0097385,0.097385,6571,6844
2026-07-13T11:31:24.015909+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,26765,208,0,0,0.1,0.0140065,0.140065,3773,6689
2026-07-13T11:31:21.109311+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,307,93,241152,0,0.1,0.0124901,0.124901,3018,5148
2026-07-13T11:31:14.994352+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,26538,82,0,0,0.1,0.013515,0.13515,2510,3825
2026-07-13T11:31:14.035039+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,81589,371,4864,0,0.1,0.0421507,0.421507,6409,10543
2026-07-13T11:31:13.6845+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,136,155,241152,0,0.1,0.0125906,0.125906,6222,8622
2026-07-13T11:31:08.924868+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,26451,117,0,0,0.1,0.0135765,0.135765,4367,5067
2026-07-13T11:31:02.519265+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,4193,331,237056,0,0.1,0.0149423,0.149423,3256,9561
2026-07-13T11:31:01.247307+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,26288,103,0,0,0.1,0.013453,0.13453,3640,4933
2026-07-13T11:31:00.564975+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,81037,236,4864,0,0.1,0.0414697,0.414697,3605,7824
2026-07-13T11:30:54.357108+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,24597,119,0,0,0.1,0.0126555,0.126555,6371,6521
2026-07-13T11:30:50.05502+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,85455,113,0,0,0.1,0.0430665,0.430665,3267,5403
2026-07-13T11:30:46.239114+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,15792,69,4864,0,0.1,0.0083462,0.083462,4732,5950
2026-07-13T11:30:38.211716+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,15705,142,4864,0,0.1,0.0085217,0.085217,3748,5049
2026-07-13T11:30:36.075049+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,1483,102,236032,0,0.1,0.0128491,0.128491,4687,6275
2026-07-13T11:30:31.502668+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,16942,180,0,0,0.1,0.009011,0.09011,6944,7252
2026-07-13T11:30:28.660733+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,90084,33,0,0,0.1,0.045141,0.45141,3792,4567
2026-07-13T11:30:26.274794+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,659,204,236032,0,0.1,0.0127431,0.127431,7892,10308
2026-07-13T11:30:23.856312+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,84442,225,0,0,0.1,0.042896,0.42896,3902,8910
2026-07-13T11:30:21.639086+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,89651,353,0,0,0.1,0.0458845,0.458845,4580,11121
2026-07-13T11:30:07.496446+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,2328,156,77568,0,0.1,0.0055104,0.055104,4165,6768
2026-07-13T11:30:03.41924+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,4341,149,231936,0,0.1,0.0142143,0.142143,4510,7646
2026-07-13T11:30:00.612457+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,89435,43,0,0,0.1,0.0448465,0.448465,4171,5114
2026-07-13T11:29:58.258788+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,25406,70,52992,0,0.1,0.0155626,0.155626,5693,7332
2026-07-13T11:29:52.867066+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,1016,127,231936,0,0.1,0.0124858,0.124858,4294,7167
2026-07-13T11:29:48.689153+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,14994,71,63232,0,0.1,0.0108716,0.108716,4232,7620
2026-07-13T11:29:43.080807+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,890,85,231936,0,0.1,0.0122968,0.122968,4594,11667
2026-07-13T11:29:38.379084+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,78082,87,0,0,0.1,0.039302,0.39302,6209,6933
2026-07-13T11:29:28.180408+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,4246,231,73472,0,0.1,0.0064896,0.064896,4058,8205
2026-07-13T11:29:23.18605+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,89385,32,0,0,0.1,0.0447885,0.447885,3809,4452
2026-07-13T11:29:17.912404+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,77547,99,0,0,0.1,0.0390705,0.390705,4277,5991
2026-07-13T11:29:16.707079+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,1406,68,87808,0,0.1,0.0052974,0.052974,3396,7147
2026-07-13T11:29:07.955689+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,76980,141,0,0,0.1,0.038913,0.38913,4569,8903
2026-07-13T11:28:56.888336+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,1107,247,75520,0,0.1,0.0050705,0.050705,5770,11323
2026-07-13T11:28:43.30086+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,1824,201,74496,0,0.1,0.0052398,0.052398,3289,6943
2026-07-13T11:28:34.5216+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,23021,201,52992,0,0.1,0.0147631,0.147631,2983,6600
2026-07-13T11:28:25.686682+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,28858,281,46848,0,0.1,0.0176144,0.176144,9866,13439
2026-07-13T11:28:09.813918+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,75251,100,0,0,0.1,0.0379255,0.379255,3307,5295
2026-07-13T11:28:07.331643+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,89164,32,0,0,0.1,0.044678,0.44678,5295,6038
2026-07-13T11:28:02.639592+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,73807,129,0,0,0.1,0.0372905,0.372905,4009,5526
2026-07-13T11:27:59.327148+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,77956,90,11008,0,0.1,0.0397984,0.397984,6448,8207
2026-07-13T11:27:50.630548+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,69710,109,0,0,0.1,0.035182,0.35182,5901,6397
2026-07-13T11:27:39.334575+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,64731,140,0,0,0.1,0.0327855,0.327855,3181,5669
2026-07-13T11:27:31.538437+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,59051,849,4864,0,0.1,0.0323157,0.323157,6869,18691
2026-07-13T11:27:29.213743+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,442,334,231936,0,0.1,0.0128198,0.128198,5236,12706
2026-07-13T11:27:10.7409+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,63601,155,0,0,0.1,0.0322655,0.322655,4462,6672
2026-07-13T11:27:02.213492+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,53802,110,0,0,0.1,0.027231,0.27231,3480,4676
2026-07-13T11:26:55.965328+08:00,,gpt-5.6-sol,XHigh,/v1/messages,2408:8210:5428:c3b2:f18e:b150:24cb:5ad2,Stream,按量,53452,69,0,0,0.1,0.026933,0.26933,3222,4295
